id,Name,Barcode,Manufactorer,Amount,GS1 Form,Food-Grade,Material,Colour
7741,Vandkastanjer i skiver,5711988001181,Oriental Chef,227 g,can,true,metal,other-colours
395,Pizza m. skinke og ananas,4001724039860,Dr. Oetker,2 stk,box,true,fibre-based,other-colours
16408,Filets,4008429134753,Sheba,"0,06 kg",cup-tub,false,metal,other-colours
7151,Kondenseret mælk,7613032983864,Nestlé,397 g,can,true,metal,other-colours
3854,Classic Chocolate Milk,5730800523717,Cocio,"0,33 liter",can,true,metal,other-colours
8148,Drømmekage,5712874107659,Salling,500 g,box,false,fibre-based,other-colours
10160,Classic Roast Espresso,8003753900438,Illy,"0,25 kg",jar,true,metal,other-colours
14114,Tamari Sojasauce,8715035150300,Kikkoman,"0,25 liter",bottle,true,glass,clear
16791,WD-40,5032227477834,,1 stk,aerosol,false,metal,other-colours
6484,Infernøl Beach IPA øko,5704097348018,Nørrebro Bryghus,33 cl,can,true,metal,other-colours
606,Indbagt kylling m. bacon,5712874539696,Rahbek,280 g,box,false,fibre-based,other-colours
7030,Kikærter,5712871307120,Budget,400 g,can,false,metal,other-colours
5006,Tuborg Classic,5712870835372,Tuborg,30 stk,bottle,true,glass,other-colours
9745,Lakridspulver øko,5710175122562,Mill&Mortar,45 g,can,true,metal,black
5454,Sirup m. hindbær,5707323651418,Teisseire Mix,600 ml,bottle,true,metal,other-colours
12765,Cero Alcohol Free Chardonnay,5701706052649,Cero,"0,75 liter",bottle,true,glass,other-colours
3586,"Triple espresso 3,3% fedt",5711953124860,Starbucks,300 ml,can,true,metal,other-colours
13953,Økologisk rød pesto,5700383565466,Irmas,"0,13 kg",jar,true,glass,clear
7388,Solsikkerugbrød m. hele solsikkekerner,5701075202584,Valsemøllen,900 g,bag,true,fibre-based,other-colours
2815,Lufttørret italiensk skinke i skiver,8007961659003,Ermes Fontana,60 g,tray,true,plastic,clear
13062,Herba Flora No 2 Gin,5712631000131,Herba Flora No 2 Gin,"0,7 liter",bottle,true,glass,clear
4438,Toastbrød m. birkes,5710405068516,Pågen,800 g,bag,true,plastic,other-colours
14219,Green curry wok sauce,7340011482987,Coop,"0,4 kg",can,true,metal,other-colours
392,"Frys-selv-is m. jordbær-, appelsin-, citron- og colasmag u. tilsat sukker",5703161801749,Easis,400 ml,box,false,fibre-based,other-colours
3712,Leerdammer i skiver 45+,5710405310462,Leerdammer,150 g,tray,true,plastic,clear
2679,"Sødmælk 3,5% fedt laktosefri",5711953092459,Arla,1 l,gable-top,true,fibre-based,other-colours
8396,Stærk paprika,7311311014413,Santa Maria,37 g,jar,true,glass,clear
8099,Dessertcreme m. vaniljesmag,5709521042395,Odense,500 ml,brick,true,fibre-based,other-colours
3954,Hummus stærk,5712874141363,Salling,250 g,cup-tub,true,plastic,clear
1511,Mørk chokolade 92% kakao øko,4044889002249,Björnsted,80 g,box,true,fibre-based,other-colours
8363,Pastasauce,4002359005411,Dolmio,750 g,jar,true,glass,clear
12928,Økologisk Ananas Sodavand,5713221102136,Øndlings,"0,5 liter",bottle,true,glass,clear
5177,Royal Pilsner,5741000132623,Royal,792 cl,can,true,metal,other-colours
9702,Herbes de Provence,5710175155171,Mill & Mortar,"0,025 kg",can,true,metal,black
9985,Kastanjer,4058700808606,La Comtesse,240 g,can,true,metal,other-colours
5058,Hyldeblomstdrik til opblanding øko,5712873543557,Salling ØKO,500 ml,bottle,true,glass,clear
420,Chokolade flødeis m. chokoladestykker øko,5707897111035,Hansens Flødeis,725 ml,tray,true,plastic,clear
1210,Chokoladebar,5710405060749,Snickers,50 g,sleeve,true,plastic,other-colours
6221,Late Bottled Vintage Porto,5601034211506,Offley,75 cl,bottle,true,glass,other-colours
14318,Økologisk Fine brusebadsboller,5707293026414,Irmas,1 kg,bag,true,fibre-based,other-colours
3120,Sorte stenbiderrogn,5712872606703,Royal Greenland,75 g,jar,true,glass,clear
11840,Økologisk yoghurt,5701975305590,Thise,1 kg,gable-top,true,fibre-based,other-colours
9851,Salsa verde,5714484000665,Loco taco,180 g,jar,true,glass,clear
759,Chipsposer,5701979993700,KiMs,150 g,bag,true,plastic,other-colours
13609,Tomatpuré,7340191118775,Coop,"0,14 kg",can,true,metal,other-colours
4931,Vaffelkiks,5712872779292,Jules Destrooper,100 g,box,false,fibre-based,other-colours
13153,Pilsner,5741000126875,Heineken,"1,98 liter",can,true,metal,other-colours
5390,Carlsberg 1883,5740700987182,Carlsberg,33 cl,can,true,metal,other-colours
332,Flødeis m. jordbær,5712873640836,Salling,900 ml,box,true,plastic,clear
11463,Pizza Hawaii,7340011498780,Coop,"0,37 kg",box,false,fibre-based,other-colours
8115,Jordbærmarmelade,5712871857304,Dalfour,284 g,jar,true,glass,clear
8585,Solbærmarmelade øko,5707446009028,Fynbo,340 g,jar,true,glass,clear
8231,Italiensk inspireret krydderi øko,5765228897539,Urtekram,45 g,can,true,metal,black
3248,Sennepssild i bidder,5709345005101,Salling,550 g,jar,true,glass,clear
850,Müslibarer m. mørk chokolade,5709364660329,Karen Volf,100 g,box,false,fibre-based,other-colours
729,Popcorn m. salt til microbølgeovn,5712871066775,Popz,900 g,box,false,fibre-based,other-colours
2169,Chips m. baconsmag,5712873839292,Salling,200 g,bag,true,plastic,other-colours
10061,Sorte bønner i chilisauce øko,5708229175077,Økomama,400 g,can,true,metal,other-colours
1533,Fuldkornssaltstænger,5708187179018,Snack Creations,200 g,bag,true,plastic,other-colours
2976,Italiensk salat fedtreduceret,5704068013716,K-Salat,175 g,tray,true,plastic,clear
3767,Kartoffelsalat m. dild og purløg,5704000496188,Graasten,400 g,tray,true,plastic,clear
7819,Urtebouillon øko,7610313412525,Herbamare,250 g,can,true,metal,other-colours
5982,Sportssodavand,57045504,Carlsberg,500 ml,bottle,true,plastic,clear
7826,Cherrytomater i tomatjuice,5712873642434,Salling,400 g,can,true,metal,other-colours
4947,Softkernerugbrød,5712871634608,Salling,1.000 g,bag,true,plastic,other-colours
13139,Bitter Dram,7048352057733,Gammel Dansk,"0,7 liter",bottle,true,glass,other-colours
16872,Flødeboller m. kokos,5712875288159,Spangsberg Chokolade,140 g,box,false,fibre-based,other-colours
5050,Hindbærsodavand,5701598028807,Harboe,500 ml,bottle,true,plastic,clear
2530,Fraiche af mælk 5% fedt,5760466996419,Cheasy,500 g,cup-tub,true,plastic,other-colours
8478,Appelsinmarmelade,5010241108019,Koo,450 g,can,true,metal,other-colours
6440,Cremelikør m. chokolade- og marcipansmag,5703586160056,Anthon Berg,70 cl,bottle,true,glass,clear
3519,Snacksalami,5707196253795,Gøl,150 g,tray,true,plastic,clear
2981,"Kefir m. blåbær 1,4% fedt",5711953115240,Arla,1.000 g,gable-top,true,fibre-based,other-colours
7735,Brownie,5712872841791,Valsemøllen,400 g,box,true,fibre-based,other-colours
8964,Oregano øko,5765228769102,Urtekram,6 g,can,true,metal,black
932,Chokoladebar,5774540069302,Toms,200 g,sleeve,true,plastic,other-colours
4531,Naanbrød,5712873616350,Princip,400 g,sleeve,true,plastic,other-colours
9704,Latte Macchiato Kaffekapsler,7613037564587,Nescafé,129 g,box,false,fibre-based,other-colours
3249,Æg M/L øko,5701607588988,Dava,8 stk,tray,false,fibre-based,other-colours
1136,Kex chokolade,5710405059286,Cloetta,156 g,bag,true,plastic,other-colours
11105,Mezze penne,7340191102644,Coop,"0,25 kg",box,false,fibre-based,other-colours
5729,Ingefærshot m. tranebær,5705010081531,Rynkeby,"0,5 l",bottle,true,glass,clear
6971,Ananas i stykker,9310273721979,Budget,567 g,can,true,metal,other-colours
11487,Økologisk Kartoffel Pizza,5711856005488,Stoklund,"0,625 kg",tray,true,fibre-based,white
13450,Økologiske Hakkede Tomater,7340011492016,Änglamark,"0,39 kg",brick,true,fibre-based,other-colours
8421,Peanut sataysauce,5010338023119,Blue Dragon,350 ml,jar,true,glass,clear
12664,Saint-Emilion Reserve Dulong,3272810158906,Dulong,"0,75 liter",bottle,true,glass,other-colours
2958,Fuetpølse i stykker,5712873542864,Salling,70 g,cup-tub,true,plastic,clear
14467,Mermaid's Bite BBQ,5710175131205,Mill & Mortar,"0,04 kg",can,true,metal,black
7338,Pizzadressing,5701018050135,Bähncke,380 g,bottle,true,plastic,other-colours
15018,"Ukonserveret næsespray, 10 ml",7046264390894,Otrivin,"0,01 liter",box,false,fibre-based,other-colours
960,"Chips m. paprika, løg og tomatsmag",5701979997487,KiMs,170 g,bag,true,plastic,other-colours
8464,Tomatsalsa m. ananas medium,7311312000941,Santa Maria,230 g,jar,true,glass,clear
5540,Læskedrik m. rabarber øko,5705010069775,Rynkeby,"0,5 l",bottle,true,plastic,clear
13360,Lakrids Latte spices,5710175131267,Mill & Mortar,"0,05 kg",can,true,metal,black
2521,Baconleverpostej,5707196233728,Tulip,200 g,tray,true,metal,other-colours
4004,Røget hellefisk i skiver,5740301152675,Princip,100 g,sleeve,true,plastic,black
3308,Fettuccine m. spinat,5701018026208,Pastella,250 g,tray,true,plastic,clear
1879,Tørrede jordbær,5711544001945,DK-Nuts,150 g,bag,true,plastic,other-colours
9718,Kokos- og karrysauce øko,5765228367100,Urtekram,325 ml,jar,true,glass,clear
6911,Lasagneplader forkogt,5712873642045,Salling,500 g,box,false,fibre-based,other-colours
2529,Madlavningsfløde 15% fedt,5760466995184,Arla,500 ml,gable-top,true,fibre-based,other-colours
1261,Rawkugler m. chokolade- og banankagesmag,5707653007152,Castus,9 stk,bag,true,plastic,other-colours
1766,Indbagte mandler m. barbecuesmag,5701979996497,KiMs,80 g,bag,true,plastic,other-colours
6365,Amerikansk Lager,5741000169742,Albani,50 cl,bottle,true,metal,other-colours
459,Pizza margherita øko,5712872855163,Salling ØKO,383 g,box,false,fibre-based,other-colours
11259,Tun,7340011453635,Coop,"0,185 kg",can,true,metal,other-colours
12746,Adobe Cabernet Sauvignon Syrah Carmenere i boks,7804320617671,Emiliana,3 liter,box,false,fibre-based,other-colours
7229,Kakaodrik,5712873708888,Salling,400 g,jar,true,glass,clear
14054,Ekstra Jomfruolivenolie,5700381912309,Irmas,3 liter,can,true,metal,other-colours
6148,Energidrik m. kaffesmag,5741000171004,Faxe Kondi,25 cl,can,true,metal,other-colours
1368,Maoam pinballs,4001686578216,Haribo,32 g,sleeve,true,plastic,other-colours
13696,Økologisk Ekstra jomfru olivenolie,7340011420538,Coop 365,"0,5 liter",bottle,true,glass,other-colours
2100,Pastiller m. jordbærsmag,87353877,Perfetti,41 g,sleeve,true,plastic,other-colours
8460,Timian øko,5765228791424,Urtekram,10 g,jar,true,metal,black
12694,Sunrise Carmenere,7804320053745,Sunrise,"0,75 liter",bottle,true,glass,other-colours
15523,Anti-perspirant Spray,8710447439630,Neutral,"0,15 liter",aerosol,false,metal,other-colours
8438,Urtete m. citron og fennikel øko,5060519146090,Pukka,34 g,box,true,fibre-based,other-colours
5483,"Smoothie m. jordbær, banan og guava",7350020726217,Froosh,750 ml,bottle,true,glass,clear
195,Wokblanding øko,5712873705849,Salling ØKO,450 g,bag,true,plastic,other-colours
3586,"Triple espresso 3,3% fedt",5711953124860,Starbucks,300 ml,can,true,metal,other-colours
16453,Kattemad med laks,7340011484110,Coop,"0,1 kg",tray,false,metal,other-colours
1059,Snører,5700417990233,Malaco,"0,094 kg",bag,true,plastic,other-colours
976,Blandede vingummier,5710405061760,Haribo,45 g,sleeve,true,plastic,other-colours
9048,"Røget paprika, sød",5710175122609,Mill & Mortar,"0,05 kg",can,true,metal,black
8003,Fuldkornsdurummel,5704500000038,Casa Italia,1.000 g,bag,true,fibre-based,other-colours
4725,Småkager m. ingefær,5000168164045,McVitie's,250 g,sleeve,true,plastic,other-colours
9668,Lezzo æble te pulver,8690725114032,Lezzo,700 g,can,true,metal,other-colours
10448,Tomatsalsa hot,5712874926939,Salling,315 g,jar,true,glass,clear
4013,Cremet soja m. blåbær 2% fedt,5411188100324,Alpro,500 g,box,false,fibre-based,other-colours
8145,Soltørrede cherry tomater,5712873930937,Salling,280 g,jar,true,glass,clear
9827,"Muskatnød og -blomme, hel",5710175121039,Mill & Mortar,"0,045 kg",can,true,metal,black
1427,Lakridspastiller sukkerfri,7310350118830,Läkerol,50 g,box,true,fibre-based,other-colours
15539,Bamboo Tandbørste,7340191100190,Änglamark,1 stk,box,false,fibre-based,other-colours
12402,The Yoga Syrah,7340048603607,The Yoga,"0,75 liter",bottle,true,glass,other-colours
3084,"Fyldte røde peberfrugter m. honning, sennep og mango flødeost",5902973788181,Salling,130 g,cup-tub,true,plastic,clear
2078,Mini-Muh,7310040010529,Cloetta,15 g,sleeve,true,plastic,other-colours
4649,Lagkagebunde,5709364692955,Bakkegårdens,"0,24 kg",sleeve,true,plastic,other-colours
7370,Flåede tomater,8010706245102,Budget,400 g,can,true,metal,other-colours
1399,Soltørrede abrikoser,5706779062243,Earth Control,250 g,bag,true,plastic,other-colours
6222,Passo Blanco øko,8002062001768,Masi,75 cl,bottle,true,glass,clear
7044,Hollandaisesauce,8710604729062,Knorr,66 g,box,false,fibre-based,other-colours
2591,Makrelsalat,5701018044820,K-salat,"0,15 kg",tray,true,plastic,clear
949,Chips m. salt,5053990107339,Pringles,40 g,can,true,metal,other-colours
5002,Appelsinjuice fra koncentrat,5705001524528,Budget,"1,5 l",gable-top,true,fibre-based,other-colours
3275,"Iskaffe m. karamelsmag 0,9% fedt",5710326017815,Geia Food,250 ml,gable-top,true,fibre-based,other-colours
1844,Lakridspastiller m. granatæblesmag u. tilsat sukker,5774540415307,Ga-Jol,100 g,cup-tub,true,plastic,black
15369,Mans best,8005610371191,Bruno Banani,"0,15 liter",aerosol,false,metal,other-colours
850,Müslibarer m. mørk chokolade,5709364660329,Karen Volf,100 g,box,false,fibre-based,other-colours
9471,Lungo Koffeinfri Kaffekapsler,7613031794331,Nescafé,112 g,box,false,fibre-based,other-colours
9929,Cuisses de canard maigre confites,3113010127265,Jean Larnaudie,"1,24 kg",can,true,metal,other-colours
8604,Skinny Chai Latte,5701182013943,Fredsted,1 stk,box,false,fibre-based,other-colours
12691,"Spier Vintage Selection ""Rhone"" Blend",5750001191485,Spier Vintage Selection,"0,75 liter",bottle,true,glass,other-colours
6428,Rosé,8412423120739,Borsao,75 cl,bottle,true,glass,clear
425,Skagenslapper,5712874911713,Salling,600 g,bag,true,plastic,other-colours
2492,"Skummetmælk 0,1% fedt øko",5700426293929,Arla,1 l,gable-top,true,fibre-based,other-colours
234,Fuldkorns Græskarkernestykker,5701014052386,Hatting,"0,452 kg",bag,true,plastic,other-colours
5817,Chardonnay,3351650000283,Georges Duboeuf,750 ml,bottle,true,glass,clear
15120,Chunky Salsa,7340191105775,Coop,"0,26 kg",jar,true,glass,clear
1414,Skumfiduser mini,5410358409403,Haribo,225 g,bag,true,plastic,other-colours
5364,Lemonade m. citronsmag til opblanding øko,5705010078852,Rynkeby,"0,5 l",bottle,true,glass,clear
217,Panerede kyllingebøffer,5706911016318,Chick'n,300 g,box,false,fibre-based,other-colours
14313,Satay Cooking Sauce,5010338020743,Blue Dragon,"0,35 liter",jar,true,glass,clear
6574,Likør m. rom,4260240370332,Rumchata,70 cl,bottle,true,glass,clear
5128,Energidrik m. mangosmag,5060751215042,Monster,500 ml,can,true,metal,other-colours
9282,Kokoscreme til piskning øko,5032722317451,Biona Organic,400 ml,can,true,metal,other-colours
6332,Les jamelles Minimalist Syrah Grenache,3525490011314,Les jamelles,75 cl,bottle,true,glass,other-colours
13290,Solbær frugtdrik,5775345201379,Sun Lolly,"0,6 liter",brick,true,fibre-based,other-colours
13435,Purerede tomater,7340011492023,Änglamark,"0,39 kg",brick,true,fibre-based,other-colours
2710,Baconleverpostej fedtreduceret laktosefri glutenfri,5710405309701,Den Grønne Slagter,250 g,tray,true,metal,other-colours
7551,Cherrytomater,8005110550508,Mutti,"0,4 kg",can,true,metal,other-colours
5813,Gylden rom m. krydderier,7610113007518,Bacardi,70 cl,bottle,true,glass,clear
12033,Økologiske rugkiks,5704337004001,Irmas,"0,2 kg",box,false,fibre-based,other-colours
9415,Stegte rød peber,8699073290764,Melis,680 g,jar,true,glass,clear
1980,Dark Marci,5710885000211,Simply Chocolate,40 g,sleeve,true,metal,other-colours
6641,Carlsberg Pilsner,57089157,Carlsberg,"1,98 liter",can,true,metal,other-colours
5889,New York Lager øko,5704097132105,Nørrebro Bryghus,"0,33 l",can,true,metal,other-colours
10304,Tipo 00 hvedemel,5701075202096,Valsemøllen,2.000 g,bag,true,fibre-based,other-colours
6720,Domaine Chatelain Petit Chablis,3219850056779,Compagnie Des Vins D'Autrefois,"2,25 l",box,false,fibre-based,other-colours
1772,Mælkechokolade m. hasselnødder,5712873217083,Fazer,145 g,sleeve,true,plastic,other-colours
459,Pizza margherita øko,5712872855163,Salling ØKO,383 g,box,false,fibre-based,other-colours
6695,Faxe Kondi,5741000124024,Faxe Kondi,50 cl,bottle,true,plastic,other-colours
11336,Kyllinge Leverpostej,5709760009081,Hanegal,"0,2 kg",tray,true,metal,other-colours
963,Black Bananas,5701090066444,Haribo,120 g,bag,true,plastic,other-colours
13024,Premium Original,8714800015967,Bavaria,"1,98 liter",can,true,metal,other-colours
1577,Kex chokolade,5710405367688,Cloetta,100 g,sleeve,true,plastic,other-colours
8287,Hakkede tomater m. basilikum,8005110170423,Mutti,400 g,can,true,metal,other-colours
6660,Coca Cola Zero Citron,57096254,Coca Cola,150 cl,bottle,true,plastic,clear
5246,Energidrik m. ferskensmag,5060896620213,Monster,500 ml,can,true,metal,other-colours
12867,Pompelmo,8002270066856,San Pellegrino,"0,33 liter",can,true,metal,other-colours
5811,Tempranillo,6412700769905,Faustino,300 cl,box,false,fibre-based,other-colours
3726,"Yoghurt m. jordbær 1,4% fedt",4016241031242,Arla,750 g,gable-top,true,fibre-based,other-colours
4563,Rug Sprø Original,7300400101332,Wasa,"0,2 kg",box,false,fibre-based,other-colours
12947,Aalborg Taffel Akvavit,7048352057504,Aalborg,"0,7 liter",bottle,true,glass,other-colours
14254,Abrikoser i sukkerlage,7340011351535,Coop,"0,24 kg",can,true,metal,other-colours
9348,Cajunblanding øko,5765228897744,Urtekram,110 g,can,true,metal,black
5902,Gylden rom double aged Grande Reserve,3460410521729,Plantation,70 cl,bottle,true,glass,clear
5674,Sauvignon blanc,7804407001768,Montgras,75 cl,bottle,true,glass,clear
5887,Cocktail m. rabarber,5706844526199,Nordic by Nature,150 cl,box,false,fibre-based,other-colours
9086,Økologisk Bedtime tea,4012824404410,Yogi Tea,"0,028 kg",box,false,fibre-based,other-colours
11665,Økologisk Piskefløde,5701975000242,Änglamark,"0,25 liter",gable-top,true,fibre-based,other-colours
5327,Drinksmixer m. blå curaçao,5701125256154,Shake-It,50 cl,bottle,true,glass,clear
5352,Asti,5710405089658,Martini,750 ml,bottle,true,glass,other-colours
1265,Mælkechokolade m. karamelstykker,5712873217021,Fazer,145 g,sleeve,true,plastic,other-colours
1741,Salt Lakrids sukkerfri,5701049512572,Evers,70 g,bag,true,plastic,other-colours
6313,Costasera Amarone,8002062000051,Masi,75 cl,bottle,true,glass,other-colours
17425,Grønne oliven m. wasabi,8429874230276,Plaza del Sol,120 g,can,true,metal,other-colours
719,Syrlinger,5701090066314,Haribo,120 g,bag,true,plastic,other-colours
4884,Riskiks m. mørk chokoladeovertræk og kokos øko,5712874906351,Salling ØKO,6 stk,sleeve,true,plastic,other-colours
9639,Vinbjergsnegle i vand,3111957650907,Sabarot,200 g,can,true,metal,other-colours
1518,Chips m. sød barbecue,5701397326616,Crispy,150 g,bag,true,plastic,other-colours
10259,Pink støv,5710175131540,Mill&Mortar,10 g,jar,true,glass,clear
7752,Latte,7613034532312,Nescafé,"0,144 kg",box,false,fibre-based,other-colours
14550,Sre Ambel sorte Peberkorn,5710175111047,Mill & Mortar,"0,05 kg",can,true,metal,black
12841,Santa Rita Cabernet Sauvignon,7804330311101,Santa Rita,"0,75 liter",bottle,true,glass,other-colours
1542,Ristede Kokoschips,5765228290828,Urtekram,"0,2 kg",bag,true,plastic,other-colours
15988,NAN HA 1,7613037268287,Nestlé,"0,8 kg",can,true,metal,other-colours
9334,Æbleeddike øko,8003185008559,Monari Federzoni,500 ml,bottle,true,glass,clear
130,Wokblanding,5712873642533,Salling,500 g,bag,true,plastic,other-colours
13229,Odense Pilsner,5701473860010,Albani,"1,98 liter",can,true,metal,other-colours
331,Flødeispinde m. hvid chokoladeovertræk og mandelstykker,8711327539259,Magnum,255 ml,box,false,fibre-based,other-colours
10040,Panna cotta blanding,5712873523719,RUF,110 g,box,true,fibre-based,other-colours
15406,Aqua Resist plaster,7310615062243,Salvequick,,box,false,fibre-based,other-colours
3693,Grillpølser 74% kød,5707196296945,Steff Houlberg,900 g,sleeve,true,plastic,clear
3665,Parmigiano Reggiano lagret 36 mdr 32+,5701012940487,Princip,200 g,sleeve,true,plastic,other-colours
1386,Matroshatte,7310350134205,Malaco,120 g,bag,true,plastic,other-colours
1591,Rosiner,5710405092733,Sunmaid,250 g,box,false,fibre-based,other-colours
3851,Vegansk pålægspølse,5600752728143,Vegin,200 g,sleeve,true,plastic,other-colours
2153,Bipollen øko,5712872634454,Urtekram,75 g,can,true,metal,black
12425,Mud House Sauvignon Blanc,5010134912310,Mud House,"0,75 liter",bottle,true,glass,clear
4682,Vafler m. kakao,5712873839179,Salling,20 stk,sleeve,true,plastic,other-colours
3472,"Wiener inspireret iskaffe 0,9% fedt laktosefri",5710326017792,Geia Food,1 l,gable-top,true,fibre-based,other-colours
9163,Kalamata oliven m. sten øko,5708229176661,Zelected,510 g,jar,true,glass,clear
6643,Tuborg Classic,5740700994050,Tuborg,6 stk,can,true,metal,other-colours
15978,Fuldkornsgrød med spelt & frugt,7310100973450,Semper,"0,48 kg",box,false,fibre-based,other-colours
9539,"Urtete m. kamille, ingefær og appelsin øko",4012824528406,Yogi Tea,17 stk,box,false,fibre-based,other-colours
6707,Energidrik m. vandmelonsmag,9002490254483,Red Bull,355 ml,can,true,metal,other-colours
3121,Baconleverpostej friland øko,5707196225440,Tulip,200 g,tray,true,metal,other-colours
5425,Frugtdrik m. passionsfrugt,8718226323064,Maaza,1 l,gable-top,true,fibre-based,other-colours
16349,Fuldfoder paté,7340011373759,Coop,"0,1 kg",tray,true,metal,other-colours
1586,Max Spearmint,73130758,Stimorol,"0,022 kg",box,true,fibre-based,other-colours
6420,Vodka,627040411438,Crystal Head,700 ml,bottle,true,glass,clear
5317,Rosé,3186128027239,Lyv,75 cl,bottle,true,glass,clear
3370,Kryddersild i store fileter,5701263908113,Princip,800 g,jar,true,glass,clear
10044,Tatar inspireret sauce vegansk,5060103391998,Inspired Vegan,210 g,jar,true,glass,clear
8871,Balsamicoeddike,8032754432976,De Nigris,250 ml,bottle,true,glass,other-colours
14191,Artiskokker,5706476093250,Ruds Køkken,"0,19 kg",can,true,metal,other-colours
6055,Shiraz Cabernet Malbec,9312088004001,Wolf Blass,75 cl,bottle,true,glass,other-colours
16790,Viskelæder,7314885354220,Pictura,2 stk,box,false,fibre-based,other-colours
7625,Flåede tomater,8005110060007,Mutti,400 g,can,true,metal,other-colours
14409,Gastrik,5700384162466,Irmas,"0,25 liter",bottle,true,glass,other-colours
2757,Æg M/L øko,5711715000029,Niels & Grete,10 stk,tray,false,fibre-based,other-colours
6173,Bin 99 Pinot Noir,9311218001323,Lindeman's,75 cl,bottle,true,glass,other-colours
5421,Lakridsshots m. granatæble,5706844509031,Små Shots,100 cl,bottle,true,glass,other-colours
376,Blandede ispinde mini,8714100636039,Magnum,550 ml,box,false,fibre-based,other-colours
14225,Sambal Oelek,8859060300351,Lumlum,"0,21 kg",jar,true,glass,clear
4658,Økologisk Fuldkorns Knækbrød,7312080004216,Leksands Knäcke,"0,18 kg",sleeve,true,fibre-based,other-colours
1526,Lakridspastiller m. salmiak- og hindbærsmag,96148037,Fisherman's Friend,25 g,sleeve,true,fibre-based,other-colours
16147,Koncentreret Vaskepulver,8720181167133,Neutral,,box,false,fibre-based,other-colours
14450,Kirsebærsauce,7340011456247,Änglamark,"0,4 kg",jar,true,glass,clear
2537,Madlavningsfløde 8% fedt,5760466994781,Karolines Køkken,500 ml,gable-top,true,fibre-based,other-colours
1448,Pastiller m. hyldeblomstsmag sukkerfri,7610700614679,Ricola,50 g,box,false,fibre-based,other-colours
6240,Passion Pale Ale,5741000170038,Kissmeyer,"0,5 liter",can,true,metal,other-colours
5777,"Cocktail m. vodka, passionsfrugt, vaniljesirup og lime øko",5713508007000,Nohrlund,18 cl,bottle,true,glass,clear
9745,Lakridspulver øko,5710175122562,Mill&Mortar,45 g,can,true,metal,black
9438,Chili sin carne øko,5765228115060,Urtekram,400 g,can,true,metal,other-colours
14328,Pastasovs med basilikum,8051490501234,BioOrto,"0,35 kg",jar,true,glass,clear
1786,Liquorice Allsorts,5712871065365,Taveners,165 g,bag,true,plastic,other-colours
6472,Pepsi,5741000124109,Pepsi,50 cl,bottle,true,plastic,clear
6865,Kokosmælk light,5712871891414,Asian Kitchen,400 ml,can,true,metal,other-colours
5406,Smoothie m. mango og passionsfrugt,5712872935490,Salling,250 ml,bottle,true,plastic,clear
2514,Yoggi Yoghurt pære & banan,5700426221045,Arla,1 kg,gable-top,true,fibre-based,other-colours
867,Popcorn,5701979304452,KiMs,80 g,bag,true,plastic,other-colours
11451,Fransk Postej,5704000498571,Stryhn's,"0,5 kg",tray,true,metal,other-colours
1513,Brystkarameller,5709385062102,Nørregade,"0,115 kg",bag,true,plastic,other-colours
1505,Mørk chokolade m. pebermyntefyld,5710405059729,After Eight,400 g,box,false,fibre-based,other-colours
12726,Vino Nobile di Montepulciano Santavenere,8014737727507,Triacca,"0,75 liter",bottle,true,glass,other-colours
10005,Tomatsauce m. chili,5712874368944,Agromonte,330 g,bottle,true,glass,other-colours
10239,Hele indisk peber,5701281008994,Brøste,60 g,box,false,fibre-based,other-colours
5180,Royal Pilsner alkoholfri,5741000125052,Royal,33 cl,can,true,metal,other-colours
5349,Vand m. brus jordbær og hindbær,5703828023880,Aqua D'or,"1,25 l",bottle,true,plastic,clear
12980,Blonde,57088952,Grimbergen,"0,75 liter",bottle,true,glass,other-colours
9937,Chili,7311310028596,Santa Maria,200 g,jar,true,glass,clear
6945,Finthakkede tomater,80042556,Mutti,"0,4 kg",can,true,metal,other-colours
4705,Choko Orange Cookies,5703161804160,Easis,"0,132 kg",sleeve,true,plastic,other-colours
6466,Gran Reserva Sibaris,7804315005858,Sibaris,75 cl,bottle,true,glass,other-colours
1446,Mælkechokolade m. saltede mandler og honningsmag,4000417704009,Rittersport,100 g,sleeve,true,plastic,other-colours
3204,Fetaost i blok 23% fedt,5712873998265,Salling,1 stk,sleeve,true,plastic,other-colours
9509,Balsamicoeddike m. appelsin,5712874268602,Princip,250 ml,bottle,true,glass,other-colours
706,Matador Mix,5701090067342,Haribo,"0,375 kg",bag,true,plastic,other-colours
6086,Hallo Ich Bin Raspberry Berliner,5712873981632,Mikkeller,330 ml,can,true,metal,other-colours
3105,Sojadrik m. kakao øko,5701977012052,Naturli',1 l,gable-top,true,fibre-based,other-colours
4911,Småkager m. saltet karamel og mørk chokolade,7310100569608,Semper,150 g,tray,true,plastic,other-colours
811,Flæskesvær m. salt,5712874018986,Salling,150 g,bag,true,plastic,other-colours
9742,Salt- og peberblanding,5710959092579,Karlsens,80 g,can,true,metal,black
13702,Cornflakes,7340011497110,Coop,"0,5 kg",box,false,fibre-based,other-colours
13926,Hakkede Tomater,7340011450702,Xtra,"0,4 kg",can,true,metal,other-colours
6651,Royal Classic,5741000116487,Royal,33 cl,can,true,metal,other-colours
13591,Grovvalsede havregryn,7340011461470,Coop 365 økologi hver dag,1 kg,bag,true,fibre-based,other-colours
2981,"Kefir m. blåbær 1,4% fedt",5711953115240,Arla,1.000 g,gable-top,true,fibre-based,other-colours
